Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,InfoDate,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,DateSurvey,EmployeeID,Attrition,retirementDate,retirementType,resignationReason
26,Travel_Frequently,Sales,14,3,Life Sciences,1,125,Male,2,Manager,Single,75100,0.0,Y,18,8,3,7.0,3,6,0,4,2015-12-31,125,3.0,,3.0,2015-12-31,125.0,Yes,2016-05-02,Resignation,Stress
22,Travel_Rarely,Research & Development,16,5,Other,1,126,Male,1,Research Scientist,Married,29910,1.0,Y,19,8,2,2.0,3,2,1,2,2015-12-31,126,1.0,2.0,3.0,2015-12-31,,,,,
36,Travel_Rarely,Research & Development,1,3,Medical,1,127,Female,5,Healthcare Representative,Married,196360,1.0,Y,12,8,1,10.0,3,10,9,0,2015-12-31,127,2.0,3.0,3.0,2015-12-31,,,,,
30,Travel_Frequently,Sales,3,2,Marketing,1,128,Male,3,Research Scientist,Single,11290,9.0,Y,19,8,0,3.0,2,1,0,0,2015-12-31,128,3.0,4.0,3.0,2015-12-31,128.0,Yes,2016-07-29,Resignation,Others
37,Travel_Rarely,Research & Development,10,1,Technical Degree,1,129,Male,1,Sales Executive,Divorced,133410,1.0,Y,14,8,1,18.0,3,18,12,17,2015-12-31,129,4.0,1.0,2.0,2015-12-31,,,,,
40,Travel_Rarely,Research & Development,6,2,Medical,1,130,Male,3,Research Scientist,Divorced,43320,7.0,Y,14,8,2,8.0,3,5,1,3,2015-12-31,130,4.0,2.0,3.0,2015-12-31,,,,,
42,Travel_Rarely,Research & Development,2,3,Medical,1,131,Female,4,Manager,Divorced,110310,3.0,Y,12,8,1,8.0,2,5,1,2,2015-12-31,131,2.0,1.0,3.0,2015-12-31,,,,,
37,Travel_Rarely,Sales,9,1,Marketing,1,132,Male,3,Sales Executive,Single,44400,2.0,Y,11,8,1,18.0,3,1,0,1,2015-12-31,132,3.0,2.0,2.0,2015-12-31,,,,,
43,Travel_Rarely,Sales,10,2,Life Sciences,1,133,Female,1,Sales Executive,Divorced,46170,1.0,Y,11,8,0,25.0,2,25,3,9,2015-12-31,133,1.0,2.0,3.0,2015-12-31,,,,,
40,Travel_Rarely,Sales,6,2,Life Sciences,1,134,Female,1,Laboratory Technician,Married,26470,6.0,Y,13,8,0,20.0,2,1,0,0,2015-12-31,134,2.0,3.0,3.0,2015-12-31,,,,,
54,Travel_Rarely,Human Resources,9,3,Life Sciences,1,135,Female,2,Manufacturing Director,Married,63230,4.0,Y,23,8,1,24.0,2,4,1,2,2015-12-31,135,1.0,1.0,2.0,2015-12-31,,,,,
34,Non-Travel,Research & Development,28,3,Medical,1,136,Male,1,Laboratory Technician,Married,56770,9.0,Y,20,8,1,6.0,3,3,1,2,2015-12-31,136,3.0,3.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,10,4,Life Sciences,1,137,Male,3,Sales Executive,Married,21870,1.0,Y,15,8,1,13.0,2,13,3,12,2015-12-31,137,2.0,1.0,1.0,2015-12-31,,,,,
43,Travel_Frequently,Sales,14,3,Life Sciences,1,138,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,,3,3,1,2,2015-12-31,138,4.0,4.0,3.0,2015-12-31,,,,,
43,Travel_Rarely,Sales,27,4,Life Sciences,1,139,Male,2,Sales Representative,Divorced,39770,4.0,Y,18,8,1,8.0,3,5,0,2,2015-12-31,139,3.0,3.0,3.0,2015-12-31,,,,,
25,Travel_Rarely,Human Resources,7,2,Human Resources,1,140,Male,1,Manufacturing Director,Single,86330,1.0,Y,19,8,1,5.0,2,5,1,3,2015-12-31,140,2.0,4.0,3.0,2015-12-31,,,,,
37,Non-Travel,Research & Development,1,3,Medical,1,141,Male,3,Laboratory Technician,Married,20080,3.0,Y,22,8,0,15.0,5,13,10,7,2015-12-31,141,2.0,3.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,24,1,Medical,1,142,Male,3,Laboratory Technician,Married,44400,1.0,Y,13,8,1,4.0,2,4,3,2,2015-12-31,142,4.0,1.0,3.0,2015-12-31,,,,,
39,Travel_Frequently,Research & Development,26,4,Technical Degree,1,143,Female,1,Sales Executive,Divorced,30670,1.0,Y,20,8,1,21.0,5,21,1,6,2015-12-31,143,2.0,3.0,3.0,2015-12-31,,,,,
56,Travel_Frequently,Research & Development,20,4,Life Sciences,1,144,Female,3,Sales Executive,Married,53210,9.0,Y,14,8,0,36.0,1,7,7,7,2015-12-31,144,3.0,1.0,2.0,2015-12-31,,,,,
30,Travel_Rarely,Sales,5,4,Medical,1,145,Female,2,Manufacturing Director,Single,54100,0.0,Y,17,8,1,6.0,2,5,4,4,2015-12-31,145,2.0,3.0,3.0,2015-12-31,,,,,
41,Travel_Rarely,Research & Development,7,3,Technical Degree,1,146,Female,3,Research Scientist,Married,27820,1.0,Y,14,8,0,10.0,2,10,0,7,2015-12-31,146,2.0,1.0,3.0,2015-12-31,,,,,
28,Travel_Rarely,Research & Development,7,3,Medical,1,147,Male,3,Healthcare Representative,Divorced,119570,1.0,Y,13,8,0,10.0,2,10,1,8,2015-12-31,147,3.0,1.0,3.0,2015-12-31,,,,,
25,Travel_Rarely,Research & Development,5,2,Life Sciences,1,148,Female,3,Laboratory Technician,Married,26600,5.0,Y,13,8,0,6.0,3,2,0,2,2015-12-31,148,1.0,1.0,3.0,2015-12-31,148.0,Yes,2016-01-10,Resignation,Salary
52,Travel_Rarely,Research & Development,26,2,Life Sciences,1,149,Female,2,Sales Representative,Married,33750,2.0,Y,21,8,0,28.0,2,5,0,4,2015-12-31,149,4.0,3.0,3.0,2015-12-31,,,,,
45,Travel_Rarely,Research & Development,2,3,Medical,1,150,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2,2015-12-31,150,1.0,4.0,2.0,2015-12-31,,,,,
52,Travel_Rarely,Research & Development,12,3,Medical,1,151,Male,2,Research Scientist,Married,48780,2.0,Y,11,8,1,31.0,3,5,1,4,2015-12-31,151,4.0,4.0,1.0,2015-12-31,,,,,
42,Travel_Frequently,Sales,10,3,Marketing,1,152,Female,2,Healthcare Representative,Divorced,28370,2.0,Y,13,8,1,19.0,0,5,0,2,2015-12-31,152,1.0,3.0,3.0,2015-12-31,,,,,
30,Travel_Rarely,Sales,25,3,Marketing,1,153,Male,1,Sales Executive,Single,24060,2.0,Y,20,8,1,11.0,5,5,0,2,2015-12-31,153,3.0,4.0,3.0,2015-12-31,,,,,
60,Travel_Rarely,Research & Development,10,3,Life Sciences,1,154,Female,1,Manufacturing Director,Married,22690,5.0,Y,18,8,1,33.0,4,29,11,10,2015-12-31,154,1.0,1.0,1.0,2015-12-31,,,,,
46,Travel_Rarely,Sales,19,4,Marketing,1,155,Female,1,Sales Executive,Divorced,41080,2.0,Y,14,8,0,19.0,5,10,0,8,2015-12-31,155,3.0,3.0,2.0,2015-12-31,,,,,
42,Travel_Frequently,Research & Development,18,4,Technical Degree,1,156,Male,4,Sales Executive,Married,132060,0.0,Y,13,8,2,7.0,2,6,0,4,2015-12-31,156,4.0,4.0,4.0,2015-12-31,,,,,
24,Travel_Rarely,Research & Development,27,2,Medical,1,157,Male,1,Research Scientist,Single,104220,1.0,Y,17,8,1,6.0,0,5,1,4,2015-12-31,157,1.0,2.0,3.0,2015-12-31,157.0,Yes,2016-02-29,Resignation,Others
34,Travel_Frequently,Research & Development,5,3,Medical,1,158,Male,2,Research Scientist,Divorced,137440,0.0,Y,20,8,1,3.0,3,2,1,0,2015-12-31,158,4.0,3.0,2.0,2015-12-31,158.0,Yes,2016-03-25,Resignation,Others
38,Travel_Frequently,Sales,3,3,Marketing,1,159,Female,2,Sales Executive,Married,49070,1.0,Y,11,8,1,1.0,3,1,0,0,2015-12-31,159,4.0,4.0,3.0,2015-12-31,,,,,
40,Travel_Rarely,Sales,26,4,Marketing,1,160,Female,1,Sales Executive,Married,34820,0.0,Y,18,8,1,21.0,2,20,1,12,2015-12-31,160,3.0,3.0,3.0,2015-12-31,,,,,
26,Travel_Rarely,Research & Development,3,2,Medical,1,161,Female,4,Healthcare Representative,Divorced,24360,1.0,Y,24,8,0,3.0,2,3,0,2,2015-12-31,161,1.0,4.0,1.0,2015-12-31,,,,,
30,Non-Travel,Research & Development,15,3,Medical,1,162,Female,2,Sales Executive,Married,23800,4.0,Y,18,8,3,9.0,2,5,1,4,2015-12-31,162,3.0,4.0,1.0,2015-12-31,,,,,
29,Travel_Rarely,Research & Development,8,3,Medical,1,163,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,2015-12-31,163,2.0,3.0,3.0,2015-12-31,,,,,
29,Travel_Rarely,Research & Development,19,4,Life Sciences,1,164,Male,3,Research Scientist,Married,17900,5.0,Y,16,8,1,6.0,4,2,1,1,2015-12-31,164,3.0,2.0,4.0,2015-12-31,164.0,Yes,2016-06-30,Resignation,Others
19,Travel_Rarely,Research & Development,4,3,Medical,1,165,Male,1,Sales Executive,Single,76440,1.0,Y,15,8,2,1.0,2,1,0,0,2015-12-31,165,1.0,4.0,4.0,2015-12-31,165.0,Yes,2016-11-16,Fired,
30,Non-Travel,Research & Development,2,4,Life Sciences,1,166,Female,3,Research Scientist,Married,51310,0.0,Y,15,8,1,10.0,2,9,7,8,2015-12-31,166,3.0,1.0,3.0,2015-12-31,,,,,
57,Travel_Rarely,Research & Development,2,2,Life Sciences,1,167,Male,4,Research Scientist,Divorced,63060,3.0,Y,12,8,1,32.0,3,1,0,0,2015-12-31,167,1.0,4.0,2.0,2015-12-31,,,,,
50,Travel_Rarely,Sales,10,4,Life Sciences,1,168,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7,2015-12-31,168,2.0,3.0,3.0,2015-12-31,,,,,
30,Non-Travel,Sales,10,2,Life Sciences,1,169,Male,3,Laboratory Technician,Single,188800,0.0,Y,22,8,1,12.0,3,11,6,7,2015-12-31,169,3.0,4.0,2.0,2015-12-31,,,,,
60,Travel_Frequently,Research & Development,16,3,Life Sciences,1,170,Female,4,Laboratory Technician,Married,23390,4.0,Y,20,8,0,22.0,4,18,13,11,2015-12-31,170,3.0,1.0,4.0,2015-12-31,,,,,
47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,171,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4,2015-12-31,171,1.0,4.0,3.0,2015-12-31,,,,,
46,Travel_Rarely,Sales,4,1,Technical Degree,1,172,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1,2015-12-31,172,1.0,3.0,1.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,15,2,Medical,1,173,Female,2,Laboratory Technician,Single,54060,0.0,Y,12,8,1,6.0,2,5,4,3,2015-12-31,173,4.0,3.0,3.0,2015-12-31,,,,,
54,Travel_Rarely,Research & Development,2,4,Medical,1,174,Male,2,Human Resources,Single,89380,7.0,Y,11,8,3,19.0,2,1,0,0,2015-12-31,174,3.0,3.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Sales,8,2,Life Sciences,1,175,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7,2015-12-31,175,4.0,3.0,3.0,2015-12-31,,,,,
46,Travel_Rarely,Research & Development,2,3,Life Sciences,1,176,Male,1,Healthcare Representative,Married,88370,2.0,Y,18,8,0,15.0,3,3,1,2,2015-12-31,176,3.0,4.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,177,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,2015-12-31,177,3.0,2.0,4.0,2015-12-31,,,,,
33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,178,Female,4,Research Director,Married,67280,7.0,Y,22,8,0,15.0,2,7,7,7,2015-12-31,178,2.0,3.0,4.0,2015-12-31,178.0,Yes,2016-02-13,Resignation,Others
33,Travel_Rarely,Sales,5,4,Marketing,1,179,Male,2,Research Director,Divorced,66520,7.0,Y,25,8,0,8.0,5,4,1,3,2015-12-31,179,1.0,4.0,3.0,2015-12-31,179.0,Yes,2016-07-05,Resignation,Salary
30,Travel_Rarely,Research & Development,2,3,Life Sciences,1,180,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2,2015-12-31,180,4.0,2.0,3.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,12,2,Medical,1,181,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,10.0,2,8,0,0,2015-12-31,181,4.0,3.0,3.0,2015-12-31,,,,,
31,Travel_Frequently,Research & Development,22,2,Medical,1,182,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0,2015-12-31,182,1.0,3.0,3.0,2015-12-31,182.0,Yes,2016-02-22,Resignation,Others
34,Travel_Frequently,Sales,17,1,Marketing,1,183,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2,2015-12-31,183,2.0,1.0,3.0,2015-12-31,183.0,Yes,2016-01-03,Fired,
42,Travel_Frequently,Research & Development,2,4,Medical,1,184,Female,1,Research Scientist,Married,29770,4.0,Y,15,8,3,8.0,3,2,2,0,2015-12-31,184,2.0,3.0,3.0,2015-12-31,,,,,
36,Non-Travel,Research & Development,3,4,Medical,1,185,Male,1,Research Scientist,Single,40250,1.0,Y,11,8,0,10.0,3,10,9,7,2015-12-31,185,2.0,4.0,2.0,2015-12-31,,,,,
22,Travel_Frequently,Research & Development,7,3,Medical,1,186,Female,2,Laboratory Technician,Single,37850,5.0,Y,13,8,2,4.0,2,2,1,2,2015-12-31,186,3.0,3.0,3.0,2015-12-31,186.0,Yes,2016-03-05,Resignation,Stress
48,Travel_Rarely,Research & Development,6,3,Medical,1,187,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7,2015-12-31,187,2.0,4.0,3.0,2015-12-31,,,,,
55,Travel_Rarely,Research & Development,1,3,Medical,1,188,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,2015-12-31,188,1.0,2.0,3.0,2015-12-31,,,,,
41,Non-Travel,Research & Development,3,2,Life Sciences,1,189,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10,2015-12-31,189,4.0,4.0,3.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,22,3,Medical,1,190,Female,1,Sales Representative,Married,29660,9.0,Y,18,8,0,15.0,2,11,6,9,2015-12-31,190,2.0,3.0,3.0,2015-12-31,,,,,
40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,191,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,2015-12-31,191,2.0,3.0,3.0,2015-12-31,,,,,
39,Travel_Frequently,Research & Development,12,1,Medical,1,192,Male,1,Research Scientist,Married,99910,1.0,Y,16,8,1,8.0,3,8,0,7,2015-12-31,192,3.0,3.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,1,4,Life Sciences,1,193,Male,3,Research Director,Single,61420,4.0,Y,13,8,2,10.0,2,6,0,5,2015-12-31,193,2.0,4.0,4.0,2015-12-31,,,,,
42,Travel_Rarely,Research & Development,5,3,Medical,1,194,Male,3,Sales Executive,Married,53900,1.0,Y,14,8,0,10.0,3,10,5,8,2015-12-31,194,4.0,1.0,2.0,2015-12-31,,,,,
45,Travel_Rarely,Research & Development,2,1,Medical,1,195,Female,4,Sales Executive,Married,44040,0.0,Y,23,8,0,9.0,2,8,3,7,2015-12-31,195,4.0,2.0,4.0,2015-12-31,,,,,
26,Travel_Frequently,Research & Development,2,1,Life Sciences,1,196,Female,2,Laboratory Technician,Divorced,59930,0.0,Y,12,8,0,8.0,3,7,1,0,2015-12-31,196,,3.0,2.0,2015-12-31,196.0,Yes,2016-09-04,Resignation,Salary
29,Travel_Rarely,Research & Development,5,3,Medical,1,197,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,2015-12-31,197,4.0,4.0,4.0,2015-12-31,,,,,
33,Travel_Rarely,Research & Development,16,3,Medical,1,198,Female,1,Laboratory Technician,Divorced,20900,4.0,Y,16,8,0,10.0,2,6,0,5,2015-12-31,198,1.0,3.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,199,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1,2015-12-31,199,3.0,4.0,2.0,2015-12-31,,,,,
18,Travel_Frequently,Research & Development,2,3,Technical Degree,1,200,Male,1,Sales Executive,Single,34680,1.0,Y,18,8,2,0.0,4,0,0,0,2015-12-31,200,2.0,2.0,3.0,2015-12-31,200.0,Yes,2016-01-25,Resignation,Salary
40,Non-Travel,Research & Development,1,4,Technical Degree,1,201,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1,2015-12-31,201,3.0,1.0,3.0,2015-12-31,,,,,
41,Non-Travel,Research & Development,23,3,Life Sciences,1,202,Male,2,Manufacturing Director,Single,26700,2.0,Y,15,8,2,10.0,2,8,0,7,2015-12-31,202,1.0,3.0,3.0,2015-12-31,,,,,
26,Travel_Rarely,Research & Development,9,4,Medical,1,203,Male,3,Healthcare Representative,Divorced,26930,5.0,Y,17,8,3,8.0,3,0,0,0,2015-12-31,203,1.0,3.0,3.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,16,4,Medical,1,204,Male,2,Human Resources,Single,95260,1.0,Y,15,8,0,5.0,2,5,0,3,2015-12-31,204,1.0,3.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,26,3,Medical,1,205,Male,1,Laboratory Technician,Single,52370,1.0,Y,19,8,1,10.0,3,10,5,7,2015-12-31,205,4.0,4.0,3.0,2015-12-31,,,,,
26,Travel_Rarely,Sales,1,3,Marketing,1,206,Female,2,Manufacturing Director,Single,24260,1.0,Y,22,8,0,1.0,3,1,0,0,2015-12-31,206,3.0,4.0,1.0,2015-12-31,206.0,Yes,2016-01-10,Resignation,Salary
37,Travel_Rarely,Research & Development,8,1,Life Sciences,1,207,Male,1,Sales Executive,Single,41930,4.0,Y,16,8,1,12.0,5,6,1,2,2015-12-31,207,2.0,4.0,4.0,2015-12-31,,,,,
46,Travel_Frequently,Research & Development,4,1,Medical,1,208,Male,5,Human Resources,Married,29110,5.0,Y,13,8,0,28.0,3,2,1,2,2015-12-31,208,1.0,3.0,2.0,2015-12-31,,,,,
41,Travel_Rarely,Research & Development,24,1,Life Sciences,1,209,Male,1,Research Director,Married,26610,7.0,Y,14,8,1,22.0,2,18,11,8,2015-12-31,209,2.0,1.0,3.0,2015-12-31,,,,,
37,Non-Travel,Research & Development,7,2,Medical,1,210,Male,1,Sales Executive,Divorced,20280,1.0,Y,16,8,1,9.0,3,9,7,7,2015-12-31,210,1.0,2.0,3.0,2015-12-31,,,,,
52,Travel_Rarely,Sales,2,1,Medical,1,211,Male,1,Laboratory Technician,Divorced,99800,,Y,11,8,1,18.0,2,10,6,9,2015-12-31,211,4.0,1.0,3.0,2015-12-31,,,,,
32,Non-Travel,Research & Development,7,2,Life Sciences,1,212,Female,2,Research Director,Married,32980,8.0,Y,22,8,0,6.0,4,4,1,2,2015-12-31,212,4.0,3.0,3.0,2015-12-31,212.0,Yes,2016-06-01,Resignation,Salary
24,Travel_Frequently,Sales,22,3,Life Sciences,1,213,Female,1,Healthcare Representative,Married,29350,0.0,Y,14,8,2,3.0,5,2,2,1,2015-12-31,213,4.0,4.0,3.0,2015-12-31,,,,,
38,Travel_Rarely,Research & Development,5,3,Life Sciences,1,214,Female,1,Research Scientist,Married,154270,3.0,Y,16,8,1,18.0,2,1,0,0,2015-12-31,214,3.0,3.0,3.0,2015-12-31,,,,,
37,Travel_Rarely,Research & Development,1,4,Technical Degree,1,215,Female,5,Research Scientist,Married,39440,6.0,Y,11,8,2,8.0,3,6,4,3,2015-12-31,215,2.0,2.0,2.0,2015-12-31,,,,,
49,Travel_Rarely,Sales,21,1,Life Sciences,1,216,Male,1,Sales Executive,Divorced,40110,1.0,Y,18,8,2,31.0,2,31,0,9,2015-12-31,216,4.0,3.0,3.0,2015-12-31,,,,,
24,Travel_Rarely,Sales,1,3,Marketing,1,217,Female,1,Sales Executive,Married,34070,1.0,Y,15,8,2,6.0,2,6,1,4,2015-12-31,217,2.0,4.0,3.0,2015-12-31,,,,,
26,Travel_Rarely,Research & Development,19,4,Technical Degree,1,218,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4,2015-12-31,218,1.0,2.0,4.0,2015-12-31,,,,,
24,Travel_Rarely,Sales,7,3,Medical,1,219,Female,1,Laboratory Technician,Married,12320,1.0,Y,12,8,0,1.0,4,1,0,0,2015-12-31,219,4.0,2.0,3.0,2015-12-31,,,,,
50,Travel_Frequently,Sales,2,2,Marketing,1,220,Male,1,Sales Executive,Married,29600,1.0,Y,14,8,3,32.0,2,32,10,7,2015-12-31,220,1.0,2.0,3.0,2015-12-31,,,,,
25,Travel_Rarely,Research & Development,2,3,Life Sciences,1,221,Male,1,Research Scientist,Married,190940,1.0,Y,16,8,0,7.0,3,7,0,6,2015-12-31,221,2.0,3.0,3.0,2015-12-31,,,,,
24,Travel_Frequently,Research & Development,2,3,Medical,1,222,Male,2,Research Scientist,Married,39190,1.0,Y,21,8,0,6.0,3,6,1,2,2015-12-31,222,1.0,3.0,3.0,2015-12-31,222.0,Yes,2016-06-22,Fired,
30,Travel_Frequently,Research & Development,9,3,Other,1,223,Male,2,Healthcare Representative,Married,68250,1.0,Y,14,8,0,1.0,2,1,0,0,2015-12-31,223,2.0,1.0,4.0,2015-12-31,223.0,Yes,2016-10-28,Fired,
34,Travel_Rarely,Sales,6,2,Life Sciences,1,224,Male,4,Research Director,Married,102480,1.0,Y,12,8,1,6.0,4,6,1,3,2015-12-31,224,2.0,4.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,9,1,Medical,1,225,Female,1,Sales Representative,Divorced,189470,2.0,Y,12,8,2,9.0,2,3,1,2,2015-12-31,225,2.0,1.0,1.0,2015-12-31,225.0,Yes,2016-06-23,Resignation,Salary
35,Travel_Rarely,Research & Development,2,3,Life Sciences,1,226,Female,5,Sales Executive,Single,24960,4.0,Y,17,8,3,9.0,3,3,0,2,2015-12-31,226,1.0,4.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Sales,1,3,Marketing,1,227,Female,2,Sales Executive,Divorced,64650,4.0,Y,17,8,0,13.0,3,7,5,7,2015-12-31,227,1.0,4.0,4.0,2015-12-31,,,,,
27,Travel_Rarely,Sales,22,4,Medical,1,228,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3,2015-12-31,228,1.0,3.0,2.0,2015-12-31,,,,,
37,Travel_Rarely,Sales,9,4,Marketing,1,229,Female,2,Laboratory Technician,Married,20860,4.0,Y,14,8,0,17.0,3,3,1,0,2015-12-31,229,4.0,3.0,2.0,2015-12-31,,,,,
20,Travel_Rarely,Research & Development,17,4,Medical,1,230,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0,2015-12-31,230,4.0,2.0,4.0,2015-12-31,,,,,
42,Travel_Rarely,Research & Development,28,4,Life Sciences,1,231,Female,2,Manufacturing Director,Married,26450,1.0,Y,15,8,0,10.0,5,10,2,2,2015-12-31,231,3.0,4.0,3.0,2015-12-31,,,,,
43,Travel_Rarely,Research & Development,10,5,Technical Degree,1,232,Female,2,Sales Executive,Divorced,26830,4.0,Y,11,8,0,21.0,3,1,0,0,2015-12-31,232,2.0,4.0,2.0,2015-12-31,,,,,
38,Travel_Rarely,Human Resources,2,4,Medical,1,233,Male,1,Human Resources,Single,20140,3.0,Y,17,8,1,8.0,5,0,0,0,2015-12-31,233,3.0,1.0,2.0,2015-12-31,,,,,
43,Travel_Frequently,Sales,4,3,Medical,1,234,Female,2,Healthcare Representative,Divorced,34190,3.0,Y,11,8,1,10.0,5,8,4,7,2015-12-31,234,4.0,3.0,3.0,2015-12-31,,,,,
48,Travel_Rarely,Research & Development,8,1,Medical,1,235,Male,2,Laboratory Technician,Married,53760,7.0,Y,13,8,1,21.0,3,3,0,2,2015-12-31,235,4.0,1.0,1.0,2015-12-31,,,,,
44,Travel_Rarely,Sales,29,4,Marketing,1,236,Male,2,Sales Executive,Single,19510,4.0,Y,22,8,3,10.0,4,2,0,2,2015-12-31,236,1.0,3.0,4.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,13,4,Life Sciences,1,237,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6,2015-12-31,237,3.0,3.0,3.0,2015-12-31,,,,,
27,Travel_Rarely,Sales,27,3,Life Sciences,1,238,Male,2,Research Scientist,Divorced,22930,0.0,Y,18,8,0,5.0,0,4,0,2,2015-12-31,238,3.0,1.0,3.0,2015-12-31,238.0,Yes,2016-05-30,Resignation,Others
21,Travel_Rarely,Sales,16,2,Life Sciences,1,239,Male,3,Sales Executive,Single,87260,1.0,Y,11,8,1,3.0,2,3,1,2,2015-12-31,239,3.0,3.0,3.0,2015-12-31,,,,,
44,Travel_Rarely,Research & Development,2,2,Life Sciences,1,240,Male,1,Laboratory Technician,Married,40110,4.0,Y,14,8,1,26.0,2,2,0,1,2015-12-31,240,4.0,4.0,4.0,2015-12-31,,,,,
22,Travel_Rarely,Research & Development,2,2,Medical,1,241,Female,2,Laboratory Technician,Married,195450,0.0,Y,14,8,0,3.0,3,2,2,2,2015-12-31,241,1.0,3.0,3.0,2015-12-31,,,,,
33,Travel_Rarely,Sales,13,4,Marketing,1,242,Female,2,Manufacturing Director,Divorced,45680,0.0,Y,18,8,1,6.0,2,5,1,2,2015-12-31,242,3.0,3.0,3.0,2015-12-31,,,,,
32,Travel_Rarely,Research & Development,1,1,Life Sciences,1,243,Female,1,Healthcare Representative,Married,30220,1.0,Y,16,8,1,6.0,3,6,0,5,2015-12-31,243,1.0,4.0,2.0,2015-12-31,,,,,
30,Travel_Frequently,Research & Development,4,5,Technical Degree,1,244,Male,3,Manager,Divorced,57720,1.0,Y,17,8,0,1.0,3,1,0,0,2015-12-31,244,3.0,3.0,3.0,2015-12-31,,,,,
53,Travel_Rarely,Research & Development,24,3,Other,1,245,Female,3,Manager,Single,22690,7.0,Y,11,8,1,18.0,2,14,8,10,2015-12-31,245,4.0,1.0,4.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,1,5,Medical,1,246,Male,1,Research Scientist,Married,53810,1.0,Y,12,8,0,10.0,0,10,8,8,2015-12-31,246,2.0,4.0,2.0,2015-12-31,,,,,
45,Travel_Frequently,Research & Development,19,4,Life Sciences,1,247,Male,3,Research Director,Married,34410,2.0,Y,13,8,1,5.0,5,1,0,0,2015-12-31,247,1.0,1.0,3.0,2015-12-31,247.0,Yes,2016-07-14,Resignation,Others
26,Travel_Rarely,Research & Development,7,2,Life Sciences,1,248,Male,1,Manufacturing Director,Married,54540,1.0,Y,13,8,1,3.0,5,3,0,2,2015-12-31,248,3.0,4.0,3.0,2015-12-31,,,,,
37,Travel_Rarely,Research & Development,4,3,Medical,1,249,Male,1,Manager,Married,98840,1.0,Y,14,8,0,10.0,3,10,7,8,2015-12-31,249,3.0,3.0,3.0,2015-12-31,,,,,
